EntityId,MapSourceId,EntityName,WugType,WugRegion,WugCounty,EntityIsSplit,SourceName,WS2020,WS2030,WS2040,WS2050,WS2060,WS2070
2382,122,SOUTHERN UTILITIES COMPANY,MUNICIPAL,I,SMITH,Y,CARRIZO-WILCOX AQUIFER | SMITH,5957,6134,6343,6628,6970,7330
2382,600,SOUTHERN UTILITIES COMPANY,MUNICIPAL,I,SMITH,Y,PALESTINE LAKE/RESERVOIR,130,134,138,145,152,160
2382,815,SOUTHERN UTILITIES COMPANY,MUNICIPAL,I,SMITH,Y,TYLER LAKE/RESERVOIR,147,152,157,164,172,181
2383,810,SOUTHLAKE,MUNICIPAL,C,DENTON,Y,TRWD LAKE/RESERVOIR SYSTEM,411,436,467,520,581,646
2383,810,SOUTHLAKE,MUNICIPAL,C,TARRANT,Y,TRWD LAKE/RESERVOIR SYSTEM,10829,9940,9789,10054,10343,10562
2384,840,SOUTHMAYD,MUNICIPAL,C,GRAYSON,N,WOODBINE AQUIFER | GRAYSON,161,161,161,161,161,161
2385,315,SOUTHSIDE PLACE,MUNICIPAL,H,HARRIS,N,GULF COAST AQUIFER | HARRIS,32,36,53,53,55,57
2385,410,SOUTHSIDE PLACE,MUNICIPAL,H,HARRIS,N,LIVINGSTON-WALLISVILLE LAKE/RESERVOIR SYSTEM,210,219,230,245,263,282
2386,839,SOUTHWEST FANNIN COUNTY SUD,MUNICIPAL,C,FANNIN,Y,WOODBINE AQUIFER | FANNIN,381,341,311,285,266,252
2386,839,SOUTHWEST FANNIN COUNTY SUD,MUNICIPAL,C,GRAYSON,Y,WOODBINE AQUIFER | FANNIN,178,218,248,274,293,307
2386,840,SOUTHWEST FANNIN COUNTY SUD,MUNICIPAL,C,FANNIN,Y,WOODBINE AQUIFER | GRAYSON,35,31,28,26,24,23
2386,840,SOUTHWEST FANNIN COUNTY SUD,MUNICIPAL,C,GRAYSON,Y,WOODBINE AQUIFER | GRAYSON,16,20,23,25,27,28
2387,110,SOUTHWEST MILAM WSC,MUNICIPAL,G,BURLESON,Y,CARRIZO-WILCOX AQUIFER | MILAM,205,184,154,167,167,158
2387,110,SOUTHWEST MILAM WSC,MUNICIPAL,G,LEE,Y,CARRIZO-WILCOX AQUIFER | MILAM,76,73,61,65,63,60
2387,110,SOUTHWEST MILAM WSC,MUNICIPAL,G,MILAM,Y,CARRIZO-WILCOX AQUIFER | MILAM,1625,1443,1202,1307,1314,1261
2387,110,SOUTHWEST MILAM WSC,MUNICIPAL,G,WILLIAMSON,Y,CARRIZO-WILCOX AQUIFER | MILAM,473,497,500,631,733,798
2389,482,SPEARMAN,MUNICIPAL,A,HANSFORD,N,OGALLALA AQUIFER | HANSFORD,672,683,691,421,258,112
2390,330,SPLENDORA,MUNICIPAL,H,MONTGOMERY,N,GULF COAST AQUIFER | MONTGOMERY,491,491,491,491,491,491
2391,330,SPRING CREEK UD,MUNICIPAL,H,MONTGOMERY,N,GULF COAST AQUIFER | MONTGOMERY,493,493,493,493,493,493
2392,315,SPRING VALLEY,MUNICIPAL,H,HARRIS,N,GULF COAST AQUIFER | HARRIS,628,502,500,492,491,488
2393,798,SPRINGTOWN,MUNICIPAL,C,PARKER,N,TRINITY AQUIFER | PARKER,95,95,95,95,95,95
2393,810,SPRINGTOWN,MUNICIPAL,C,PARKER,N,TRWD LAKE/RESERVOIR SYSTEM,340,340,340,340,340,327
2394,469,SPUR,MUNICIPAL,O,DICKENS,N,OGALLALA AQUIFER | CROSBY,178,173,171,170,170,170
2396,64,ST. HEDWIG,MUNICIPAL,L,BEXAR,N,CANYON LAKE/RESERVOIR,146,179,210,243,276,307
2396,90,ST. HEDWIG,MUNICIPAL,L,BEXAR,N,CARRIZO-WILCOX AQUIFER | GONZALES,100,100,100,100,100,100
2396,209,ST. HEDWIG,MUNICIPAL,L,BEXAR,N,EDWARDS-BFZ AQUIFER | BEXAR,100,100,100,100,100,100
2397,309,STAFFORD,MUNICIPAL,H,FORT BEND,Y,GULF COAST AQUIFER | FORT BEND,1637,836,779,748,735,727
2397,315,STAFFORD,MUNICIPAL,H,HARRIS,Y,GULF COAST AQUIFER | HARRIS,31,21,14,14,14,14
2397,655,STAFFORD,MUNICIPAL,H,FORT BEND,Y,BRAZOS RUN-OF-RIVER,1731,1729,1729,1730,1730,1730
2397,655,STAFFORD,MUNICIPAL,H,HARRIS,Y,BRAZOS RUN-OF-RIVER,30,32,32,31,31,31
2398,733,STAMFORD,MUNICIPAL,G,HASKELL,Y,STAMFORD LAKE/RESERVOIR,13,12,12,12,12,11
2398,733,STAMFORD,MUNICIPAL,G,JONES,Y,STAMFORD LAKE/RESERVOIR,1196,1197,1197,1197,1197,1198
2399,330,STANLEY LAKE MUD,MUNICIPAL,H,MONTGOMERY,N,GULF COAST AQUIFER | MONTGOMERY,817,924,1031,1083,1083,1083
2400,145,STANTON,MUNICIPAL,F,MARTIN,N,PECOS VALLEY AQUIFER | WARD,90,138,134,131,127,122
2400,158,STANTON,MUNICIPAL,F,MARTIN,N,COLORADO RIVER MWD LAKE/RESERVOIR SYSTEM,172,248,235,223,208,194
2400,169,STANTON,MUNICIPAL,F,MARTIN,N,DIRECT REUSE,18,27,27,26,25,24
2400,492,STANTON,MUNICIPAL,F,MARTIN,N,OGALLALA AQUIFER | MARTIN,14,16,17,16,16,17
2402,73,"STEAM ELECTRIC POWER, ATASCOSA",STEAM ELECTRIC POWER,L,ATASCOSA,N,CARRIZO-WILCOX AQUIFER | ATASCOSA,8655,8655,8655,8655,8655,8655
2403,74,"STEAM ELECTRIC POWER, BASTROP",STEAM ELECTRIC POWER,K,BASTROP,N,CARRIZO-WILCOX AQUIFER | BASTROP,4500,4886,5694,6149,6149,6149
2403,368,"STEAM ELECTRIC POWER, BASTROP",STEAM ELECTRIC POWER,K,BASTROP,N,HIGHLAND LAKES LAKE/RESERVOIR SYSTEM,12220,11834,11026,10571,10571,10571
2404,208,"STEAM ELECTRIC POWER, BELL",STEAM ELECTRIC POWER,G,BELL,N,EDWARDS-BFZ AQUIFER | BELL,0,0,0,0,0,0
2405,62,"STEAM ELECTRIC POWER, BEXAR",STEAM ELECTRIC POWER,L,BEXAR,N,CALAVERAS LAKE/RESERVOIR,36900,36900,36900,36900,36900,36900
2405,817,"STEAM ELECTRIC POWER, BEXAR",STEAM ELECTRIC POWER,L,BEXAR,N,VICTOR BRAUNIG LAKE/RESERVOIR,12000,12000,12000,12000,12000,12000
2406,55,"STEAM ELECTRIC POWER, BOSQUE",STEAM ELECTRIC POWER,G,BOSQUE,N,BRAZOS RIVER AUTHORITY MAIN STEM LAKE/RESERVOIR SYSTEM,6500,6374,6248,6122,5996,5870
2407,78,"STEAM ELECTRIC POWER, BRAZOS",STEAM ELECTRIC POWER,G,BRAZOS,N,CARRIZO-WILCOX AQUIFER | BRAZOS,147,170,178,178,178,178
2407,168,"STEAM ELECTRIC POWER, BRAZOS",STEAM ELECTRIC POWER,G,BRAZOS,N,DANSBY POWER PLANT/BRYAN UTILITIES LAKE/RESERVOIR,85,85,85,85,85,85
2409,6,"STEAM ELECTRIC POWER, CAMERON",STEAM ELECTRIC POWER,M,CAMERON,N,AMISTAD-FALCON LAKE/RESERVOIR SYSTEM,447,447,447,447,447,447
2409,666,"STEAM ELECTRIC POWER, CAMERON",STEAM ELECTRIC POWER,M,CAMERON,N,NUECES-RIO GRANDE RUN-OF-RIVER,40,40,40,40,40,40
2410,410,"STEAM ELECTRIC POWER, CHAMBERS",STEAM ELECTRIC POWER,H,CHAMBERS,N,LIVINGSTON-WALLISVILLE LAKE/RESERVOIR SYSTEM,1120,1120,1120,1120,1120,1120
2410,676,"STEAM ELECTRIC POWER, CHAMBERS",STEAM ELECTRIC POWER,H,CHAMBERS,N,TRINITY-SAN JACINTO RUN-OF-RIVER,30000,30000,30000,30000,30000,30000
2411,734,"STEAM ELECTRIC POWER, CHEROKEE",STEAM ELECTRIC POWER,I,CHEROKEE,N,STRIKER LAKE/RESERVOIR,5000,5000,5000,5000,5000,5000
2413,149,"STEAM ELECTRIC POWER, COLLIN",STEAM ELECTRIC POWER,C,COLLIN,N,CHAPMAN/COOPER LAKE/RESERVOIR NORTH TEXAS MWD SYSTEM,92,60,63,45,54,46
2413,390,"STEAM ELECTRIC POWER, COLLIN",STEAM ELECTRIC POWER,C,COLLIN,N,TRINITY INDIRECT REUSE,213,174,217,177,227,198
2413,403,"STEAM ELECTRIC POWER, COLLIN",STEAM ELECTRIC POWER,C,COLLIN,N,LAVON LAKE/RESERVOIR NORTH TEXAS MWD SYSTEM,195,124,133,94,112,94
2413,745,"STEAM ELECTRIC POWER, COLLIN",STEAM ELECTRIC POWER,C,COLLIN,N,TEXOMA LAKE/RESERVOIR NORTH TEXAS MWD SYSTEM,159,103,110,79,95,80
2414,246,"STEAM ELECTRIC POWER, CROCKETT",STEAM ELECTRIC POWER,F,CROCKETT,N,EDWARDS-TRINITY-PLATEAU AQUIFER | PECOS,0,0,0,0,0,0
2415,435,"STEAM ELECTRIC POWER, DALLAS",STEAM ELECTRIC POWER,C,DALLAS,N,MOUNTAIN CREEK LAKE/RESERVOIR | TRINITY,6400,6400,6400,6400,6400,6400
2415,648,"STEAM ELECTRIC POWER, DALLAS",STEAM ELECTRIC POWER,C,DALLAS,N,RAY HUBBARD LAKE/RESERVOIR,4768,4337,3873,3570,3340,3181
2415,675,"STEAM ELECTRIC POWER, DALLAS",STEAM ELECTRIC POWER,C,DALLAS,N,TRINITY RUN-OF-RIVER,368,368,368,368,368,368
2416,169,"STEAM ELECTRIC POWER, DENTON",STEAM ELECTRIC POWER,C,DENTON,N,DIRECT REUSE,646,733,819,906,993,1088
2417,169,"STEAM ELECTRIC POWER, ECTOR",STEAM ELECTRIC POWER,F,ECTOR,N,DIRECT REUSE,500,500,500,500,500,500
2417,460,"STEAM ELECTRIC POWER, ECTOR",STEAM ELECTRIC POWER,F,ECTOR,N,OGALLALA AQUIFER | ANDREWS,667,568,461,393,290,289
2417,477,"STEAM ELECTRIC POWER, ECTOR",STEAM ELECTRIC POWER,F,ECTOR,N,OGALLALA AQUIFER | GAINES,1650,1700,1850,1850,1850,1850
2418,12,"STEAM ELECTRIC POWER, ELLIS",STEAM ELECTRIC POWER,C,ELLIS,N,BARDWELL LAKE/RESERVOIR,460,420,324,226,138,82
2418,169,"STEAM ELECTRIC POWER, ELLIS",STEAM ELECTRIC POWER,C,ELLIS,N,DIRECT REUSE,909,909,909,909,909,909
2418,392,"STEAM ELECTRIC POWER, ELLIS",STEAM ELECTRIC POWER,C,ELLIS,N,JOE POOL LAKE/RESERVOIR,79,55,42,34,27,23
2418,810,"STEAM ELECTRIC POWER, ELLIS",STEAM ELECTRIC POWER,C,ELLIS,N,TRWD LAKE/RESERVOIR SYSTEM,172,191,175,187,145,108
2419,375,"STEAM ELECTRIC POWER, EL PASO",STEAM ELECTRIC POWER,E,EL PASO,N,HUECO-MESILLA BOLSON AQUIFER | EL PASO,3286,3286,3286,3286,3286,3286
2420,744,"STEAM ELECTRIC POWER, FANNIN",STEAM ELECTRIC POWER,C,FANNIN,N,TEXOMA LAKE/RESERVOIR NON-SYSTEM PORTION,6363,6363,6363,6363,6363,6363
2420,839,"STEAM ELECTRIC POWER, FANNIN",STEAM ELECTRIC POWER,C,FANNIN,N,WOODBINE AQUIFER | FANNIN,200,200,200,200,200,200
2421,368,"STEAM ELECTRIC POWER, FAYETTE",STEAM ELECTRIC POWER,K,FAYETTE,N,HIGHLAND LAKES LAKE/RESERVOIR SYSTEM,45117,45117,45117,45117,45117,45117
2421,658,"STEAM ELECTRIC POWER, FAYETTE",STEAM ELECTRIC POWER,K,FAYETTE,N,COLORADO RUN-OF-RIVER,871,871,871,871,871,871
2422,55,"STEAM ELECTRIC POWER, FORT BEND",STEAM ELECTRIC POWER,H,FORT BEND,N,BRAZOS RIVER AUTHORITY MAIN STEM LAKE/RESERVOIR SYSTEM,83000,83000,83000,83000,83000,83000
2422,655,"STEAM ELECTRIC POWER, FORT BEND",STEAM ELECTRIC POWER,H,FORT BEND,N,BRAZOS RUN-OF-RIVER,46631,46829,47027,47225,47423,47621
2423,88,"STEAM ELECTRIC POWER, FREESTONE",STEAM ELECTRIC POWER,C,FREESTONE,N,CARRIZO-WILCOX AQUIFER | FREESTONE,152,152,152,152,152,152
2423,275,"STEAM ELECTRIC POWER, FREESTONE",STEAM ELECTRIC POWER,C,FREESTONE,N,FAIRFIELD LAKE/RESERVOIR,870,870,870,870,870,870
2423,410,"STEAM ELECTRIC POWER, FREESTONE",STEAM ELECTRIC POWER,C,FREESTONE,N,LIVINGSTON-WALLISVILLE LAKE/RESERVOIR SYSTEM,20000,20000,20000,20000,20000,20000
2423,810,"STEAM ELECTRIC POWER, FREESTONE",STEAM ELECTRIC POWER,C,FREESTONE,N,TRWD LAKE/RESERVOIR SYSTEM,6726,6122,5411,4781,4264,3806
2424,89,"STEAM ELECTRIC POWER, FRIO",STEAM ELECTRIC POWER,L,FRIO,N,CARRIZO-WILCOX AQUIFER | FRIO,555,555,555,555,555,555
2426,156,"STEAM ELECTRIC POWER, GOLIAD",STEAM ELECTRIC POWER,L,GOLIAD,N,COLETO CREEK LAKE/RESERVOIR,24160,24160,24160,24160,24160,24160
2426,311,"STEAM ELECTRIC POWER, GOLIAD",STEAM ELECTRIC POWER,L,GOLIAD,N,GULF COAST AQUIFER | GOLIAD,2800,2800,2800,2800,2800,2800
2427,91,"STEAM ELECTRIC POWER, GREGG",STEAM ELECTRIC POWER,D,GREGG,N,CARRIZO-WILCOX AQUIFER | GREGG,242,242,242,242,242,242
2427,150,"STEAM ELECTRIC POWER, GREGG",STEAM ELECTRIC POWER,D,GREGG,N,CHEROKEE LAKE/RESERVOIR,2000,2000,2000,2000,2000,2000
2428,55,"STEAM ELECTRIC POWER, GRIMES",STEAM ELECTRIC POWER,G,GRIMES,N,BRAZOS RIVER AUTHORITY MAIN STEM LAKE/RESERVOIR SYSTEM,3600,3514,3427,3341,3254,3168
2428,285,"STEAM ELECTRIC POWER, GRIMES",STEAM ELECTRIC POWER,G,GRIMES,N,GIBBONS CREEK LAKE/RESERVOIR,9740,9740,9740,9740,9740,9740
2428,313,"STEAM ELECTRIC POWER, GRIMES",STEAM ELECTRIC POWER,G,GRIMES,N,GULF COAST AQUIFER | GRIMES,35,35,35,35,35,35
2428,410,"STEAM ELECTRIC POWER, GRIMES",STEAM ELECTRIC POWER,G,GRIMES,N,LIVINGSTON-WALLISVILLE LAKE/RESERVOIR SYSTEM,6720,6720,6720,6720,6720,6720
2429,64,"STEAM ELECTRIC POWER, GUADALUPE",STEAM ELECTRIC POWER,L,GUADALUPE,N,CANYON LAKE/RESERVOIR,6840,6840,6840,6840,6840,6840
2429,169,"STEAM ELECTRIC POWER, GUADALUPE",STEAM ELECTRIC POWER,L,GUADALUPE,N,DIRECT REUSE,1352,1352,1352,1352,1352,1352
2429,661,"STEAM ELECTRIC POWER, GUADALUPE",STEAM ELECTRIC POWER,L,GUADALUPE,N,GUADALUPE RUN-OF-RIVER,5600,5600,5600,5600,5600,5600
2431,315,"STEAM ELECTRIC POWER, HARRIS",STEAM ELECTRIC POWER,H,HARRIS,N,GULF COAST AQUIFER | HARRIS,1412,1818,2933,3321,3803,4345
2431,372,"STEAM ELECTRIC POWER, HARRIS",STEAM ELECTRIC POWER,H,HARRIS,N,HOUSTON LAKE/RESERVOIR,4849,4849,4849,4849,4849,4849
2431,410,"STEAM ELECTRIC POWER, HARRIS",STEAM ELECTRIC POWER,H,HARRIS,N,LIVINGSTON-WALLISVILLE LAKE/RESERVOIR SYSTEM,15826,15826,15826,15826,15826,15826
2432,169,"STEAM ELECTRIC POWER, HARRISON",STEAM ELECTRIC POWER,D,HARRISON,N,DIRECT REUSE,6161,6161,6161,6161,6161,6161
2432,457,"STEAM ELECTRIC POWER, HARRISON",STEAM ELECTRIC POWER,D,HARRISON,N,O' THE PINES LAKE/RESERVOIR,18000,18000,18000,18000,18000,18000
2433,733,"STEAM ELECTRIC POWER, HASKELL",STEAM ELECTRIC POWER,G,HASKELL,N,STAMFORD LAKE/RESERVOIR,2200,2200,2200,2200,2200,2200
2434,64,"STEAM ELECTRIC POWER, HAYS",STEAM ELECTRIC POWER,L,HAYS,N,CANYON LAKE/RESERVOIR,2464,2464,2464,2464,2464,2464
2434,169,"STEAM ELECTRIC POWER, HAYS",STEAM ELECTRIC POWER,L,HAYS,N,DIRECT REUSE,2912,2912,2912,2912,2912,2912
2435,752,"STEAM ELECTRIC POWER, HENDERSON",STEAM ELECTRIC POWER,C,HENDERSON,N,TRINIDAD LAKE/RESERVOIR,3050,3050,3050,3050,3050,3050
2436,6,"STEAM ELECTRIC POWER, HIDALGO",STEAM ELECTRIC POWER,M,HIDALGO,N,AMISTAD-FALCON LAKE/RESERVOIR SYSTEM,2733,2733,2733,2733,2733,2733
2436,169,"STEAM ELECTRIC POWER, HIDALGO",STEAM ELECTRIC POWER,M,HIDALGO,N,DIRECT REUSE,7270,7270,7270,7270,7270,7270
2436,316,"STEAM ELECTRIC POWER, HIDALGO",STEAM ELECTRIC POWER,M,HIDALGO,N,GULF COAST AQUIFER | HIDALGO,2200,2200,2200,2200,2200,2200
2437,55,"STEAM ELECTRIC POWER, HOOD",STEAM ELECTRIC POWER,G,HOOD,N,BRAZOS RIVER AUTHORITY MAIN STEM LAKE/RESERVOIR SYSTEM,43447,43447,43447,43447,43271,40337
2437,781,"STEAM ELECTRIC POWER, HOOD",STEAM ELECTRIC POWER,G,HOOD,N,TRINITY AQUIFER | HOOD,150,150,150,150,150,150
2438,294,"STEAM ELECTRIC POWER, HUNT",STEAM ELECTRIC POWER,D,HUNT,N,GREENVILLE CITY LAKE/RESERVOIR,351,351,351,351,351,351
2439,810,"STEAM ELECTRIC POWER, JACK",STEAM ELECTRIC POWER,C,JACK,N,TRWD LAKE/RESERVOIR SYSTEM,2665,2620,2487,2349,2230,2119
2441,169,"STEAM ELECTRIC POWER, JOHNSON",STEAM ELECTRIC POWER,G,JOHNSON,N,DIRECT REUSE,1344,1344,1344,1344,1344,1344
2442,373,"STEAM ELECTRIC POWER, JONES",STEAM ELECTRIC POWER,G,JONES,N,HUBBARD CREEK LAKE/RESERVOIR,8247,11837,11837,11837,11837,11837
2443,149,"STEAM ELECTRIC POWER, KAUFMAN",STEAM ELECTRIC POWER,C,KAUFMAN,N,CHAPMAN/COOPER LAKE/RESERVOIR NORTH TEXAS MWD SYSTEM,123,107,93,83,75,68
2443,169,"STEAM ELECTRIC POWER, KAUFMAN",STEAM ELECTRIC POWER,C,KAUFMAN,N,DIRECT REUSE,8979,8979,8979,8979,8979,8979
2443,279,"STEAM ELECTRIC POWER, KAUFMAN",STEAM ELECTRIC POWER,C,KAUFMAN,N,FORK LAKE/RESERVOIR,62,0,0,0,0,0
2443,390,"STEAM ELECTRIC POWER, KAUFMAN",STEAM ELECTRIC POWER,C,KAUFMAN,N,TRINITY INDIRECT REUSE,284,313,317,324,316,297
2443,403,"STEAM ELECTRIC POWER, KAUFMAN",STEAM ELECTRIC POWER,C,KAUFMAN,N,LAVON LAKE/RESERVOIR NORTH TEXAS MWD SYSTEM,257,225,195,172,156,143
2443,738,"STEAM ELECTRIC POWER, KAUFMAN",STEAM ELECTRIC POWER,C,KAUFMAN,N,TAWAKONI LAKE/RESERVOIR,96,29,26,23,21,19
2443,745,"STEAM ELECTRIC POWER, KAUFMAN",STEAM ELECTRIC POWER,C,KAUFMAN,N,TEXOMA LAKE/RESERVOIR NORTH TEXAS MWD SYSTEM,211,185,161,144,131,120
2444,604,"STEAM ELECTRIC POWER, LAMAR",STEAM ELECTRIC POWER,D,LAMAR,N,PAT MAYSE LAKE/RESERVOIR,8961,8961,8961,8961,8961,8961
2445,488,"STEAM ELECTRIC POWER, LAMB",STEAM ELECTRIC POWER,O,LAMB,N,OGALLALA AQUIFER | LAMB,11436,16384,24292,28731,34142,37407
2447,55,"STEAM ELECTRIC POWER, LIMESTONE",STEAM ELECTRIC POWER,G,LIMESTONE,N,BRAZOS RIVER AUTHORITY MAIN STEM LAKE/RESERVOIR SYSTEM,21837,21530,21223,20916,20609,20302
2447,103,"STEAM ELECTRIC POWER, LIMESTONE",STEAM ELECTRIC POWER,G,LIMESTONE,N,CARRIZO-WILCOX AQUIFER | LIMESTONE,839,839,839,839,839,839
2448,368,"STEAM ELECTRIC POWER, LLANO",STEAM ELECTRIC POWER,K,LLANO,N,HIGHLAND LAKES LAKE/RESERVOIR SYSTEM,2500,2500,2500,2500,2500,2500
2449,169,"STEAM ELECTRIC POWER, LUBBOCK",STEAM ELECTRIC POWER,O,LUBBOCK,N,DIRECT REUSE,15682,15682,15682,15682,12322,8961
2450,169,"STEAM ELECTRIC POWER, MCLENNAN",STEAM ELECTRIC POWER,G,MCLENNAN,N,DIRECT REUSE,15000,15000,15000,15000,15000,15000
2450,399,"STEAM ELECTRIC POWER, MCLENNAN",STEAM ELECTRIC POWER,G,MCLENNAN,N,LAKE CREEK LAKE/RESERVOIR,9835,9830,9825,9820,9815,9810
2450,791,"STEAM ELECTRIC POWER, MCLENNAN",STEAM ELECTRIC POWER,G,MCLENNAN,N,TRINITY AQUIFER | MCLENNAN,178,178,178,178,178,178
2450,1049,"STEAM ELECTRIC POWER, MCLENNAN",STEAM ELECTRIC POWER,G,MCLENNAN,N,TURTLE CREEK LAKE/RESERVOIR,4908,4906,4904,4901,4899,4897
2451,106,"STEAM ELECTRIC POWER, MARION",STEAM ELECTRIC POWER,D,MARION,N,CARRIZO-WILCOX AQUIFER | MARION,75,75,75,75,75,75
2451,457,"STEAM ELECTRIC POWER, MARION",STEAM ELECTRIC POWER,D,MARION,N,O' THE PINES LAKE/RESERVOIR,1777,2090,2472,2937,3505,3892
2452,328,"STEAM ELECTRIC POWER, MATAGORDA",STEAM ELECTRIC POWER,K,MATAGORDA,N,GULF COAST AQUIFER | MATAGORDA,3000,3000,3000,3000,3000,3000
2452,368,"STEAM ELECTRIC POWER, MATAGORDA",STEAM ELECTRIC POWER,K,MATAGORDA,N,HIGHLAND LAKES LAKE/RESERVOIR SYSTEM,32240,32226,32202,32172,32142,32120
2452,658,"STEAM ELECTRIC POWER, MATAGORDA",STEAM ELECTRIC POWER,K,MATAGORDA,N,COLORADO RUN-OF-RIVER,44397,44397,44397,44397,44397,44397
2453,3,"STEAM ELECTRIC POWER, MILAM",STEAM ELECTRIC POWER,G,MILAM,N,ALCOA LAKE/RESERVOIR,14000,14000,14000,14000,14000,14000
2453,54,"STEAM ELECTRIC POWER, MILAM",STEAM ELECTRIC POWER,G,MILAM,N,BRAZOS RIVER AUTHORITY LITTLE RIVER LAKE/RESERVOIR SYSTEM,2683,4329,4352,4673,4609,4508
2453,110,"STEAM ELECTRIC POWER, MILAM",STEAM ELECTRIC POWER,G,MILAM,N,CARRIZO-WILCOX AQUIFER | MILAM,15786,13009,12943,14444,15084,15074
2453,655,"STEAM ELECTRIC POWER, MILAM",STEAM ELECTRIC POWER,G,MILAM,N,BRAZOS RUN-OF-RIVER,650,650,650,650,650,650
2454,157,"STEAM ELECTRIC POWER, MITCHELL",STEAM ELECTRIC POWER,F,MITCHELL,N,COLORADO CITY-CHAMPION LAKE/RESERVOIR SYSTEM,0,0,0,0,0,0
2455,160,"STEAM ELECTRIC POWER, MONTGOMERY",STEAM ELECTRIC POWER,H,MONTGOMERY,N,CONROE LAKE/RESERVOIR,7841,7841,7841,7841,7841,7841
2455,330,"STEAM ELECTRIC POWER, MONTGOMERY",STEAM ELECTRIC POWER,H,MONTGOMERY,N,GULF COAST AQUIFER | MONTGOMERY,6345,6345,6345,6345,6345,6345
2456,494,"STEAM ELECTRIC POWER, MOORE",STEAM ELECTRIC POWER,A,MOORE,N,OGALLALA AQUIFER | MOORE,200,0,0,0,0,0
2457,273,"STEAM ELECTRIC POWER, MORRIS",STEAM ELECTRIC POWER,D,MORRIS,N,ELLISON CREEK LAKE/RESERVOIR,820,820,820,820,820,820
2458,371,"STEAM ELECTRIC POWER, NACOGDOCHES",STEAM ELECTRIC POWER,I,NACOGDOCHES,N,HOUSTON COUNTY LAKE/RESERVOIR,0,0,0,0,0,0
2458,734,"STEAM ELECTRIC POWER, NACOGDOCHES",STEAM ELECTRIC POWER,I,NACOGDOCHES,N,STRIKER LAKE/RESERVOIR,7280,7280,7280,7280,7280,7280
2459,669,"STEAM ELECTRIC POWER, NEWTON",STEAM ELECTRIC POWER,I,NEWTON,N,SABINE RUN-OF-RIVER,13442,13442,13442,13442,13442,13442
2460,190,"STEAM ELECTRIC POWER, NOLAN",STEAM ELECTRIC POWER,G,NOLAN,N,DOCKUM AQUIFER | NOLAN,0,0,0,0,0,0
2461,163,"STEAM ELECTRIC POWER, NUECES",STEAM ELECTRIC POWER,N,NUECES,N,CORPUS CHRISTI-CHOKE CANYON LAKE/RESERVOIR SYSTEM,769,2820,5355,8294,9535,10199
2461,658,"STEAM ELECTRIC POWER, NUECES",STEAM ELECTRIC POWER,N,NUECES,N,COLORADO RUN-OF-RIVER,6750,6850,6950,7250,7150,7250
2461,742,"STEAM ELECTRIC POWER, NUECES",STEAM ELECTRIC POWER,N,NUECES,N,TEXANA LAKE/RESERVOIR,7519,7912,8376,8917,9536,10199
2462,333,"STEAM ELECTRIC POWER, ORANGE",STEAM ELECTRIC POWER,I,ORANGE,N,GULF COAST AQUIFER | ORANGE,1310,1310,1310,1310,1310,1310
2462,669,"STEAM ELECTRIC POWER, ORANGE",STEAM ELECTRIC POWER,I,ORANGE,N,SABINE RUN-OF-RIVER,4481,4481,4481,4481,4481,4481
2463,55,"STEAM ELECTRIC POWER, PALO PINTO",STEAM ELECTRIC POWER,G,PALO PINTO,N,BRAZOS RIVER AUTHORITY MAIN STEM LAKE/RESERVOIR SYSTEM,11600,11445,11290,11134,10979,10824
2463,602,"STEAM ELECTRIC POWER, PALO PINTO",STEAM ELECTRIC POWER,G,PALO PINTO,N,PALO PINTO LAKE/RESERVOIR,2241,1966,1737,1492,1247,1014
2463,940,"STEAM ELECTRIC POWER, PALO PINTO",STEAM ELECTRIC POWER,G,PALO PINTO,N,GORDON LAKE/RESERVOIR,1,1,1,1,1,1
2464,810,"STEAM ELECTRIC POWER, PARKER",STEAM ELECTRIC POWER,C,PARKER,N,TRWD LAKE/RESERVOIR SYSTEM,260,237,209,185,165,147
2464,821,"STEAM ELECTRIC POWER, PARKER",STEAM ELECTRIC POWER,C,PARKER,N,WEATHERFORD LAKE/RESERVOIR,120,101,85,55,36,25
2465,169,"STEAM ELECTRIC POWER, POTTER",STEAM ELECTRIC POWER,A,POTTER,N,DIRECT REUSE,25387,26804,28408,30011,34115,37669
2466,674,"STEAM ELECTRIC POWER, RED RIVER",STEAM ELECTRIC POWER,D,RED RIVER,N,SULPHUR RUN-OF-RIVER,8510,8510,8510,8510,8510,9290
2467,55,"STEAM ELECTRIC POWER, ROBERTSON",STEAM ELECTRIC POWER,G,ROBERTSON,N,BRAZOS RIVER AUTHORITY MAIN STEM LAKE/RESERVOIR SYSTEM,25000,24819,24638,24457,24275,24094
2467,117,"STEAM ELECTRIC POWER, ROBERTSON",STEAM ELECTRIC POWER,G,ROBERTSON,N,CARRIZO-WILCOX AQUIFER | ROBERTSON,6014,6014,6014,6014,6014,6014
2467,814,"STEAM ELECTRIC POWER, ROBERTSON",STEAM ELECTRIC POWER,G,ROBERTSON,N,TWIN OAK LAKE/RESERVOIR,2885,2867,2749,2831,2813,2795
2468,118,"STEAM ELECTRIC POWER, RUSK",STEAM ELECTRIC POWER,I,RUSK,N,CARRIZO-WILCOX AQUIFER | RUSK,1279,1279,1279,1279,1279,1279
